"Export ""High Skilled Immigration Questionnaire"" as of Wed Aug  5 15:55:33 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Here's how you can select which data gets exported: https://help.formassembly.com/help/export,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Submitted Date,Case Number,Last Name,First Name,Email Address,Gender,Date of Birth,City/Town/Village of Birth,State or Province of Birth,Country of Birth,Country of Citizenship,Marital Status,Do you have any children?,Passport Number,Expiration Date,Country of Issuance,U.S. Social Security Number (if any),Alien Number (if any),Do you currently live and work outside the United States?,Street Name and Number,Apartment No,City,State,Zip Code,U.S. Home Phone,U.S. Work Phone,Street Name and Number,Apartment No.,City,State/Province,Zip/Pin Code,Country,Foreign Home Phone,Foreign Work Phone,Are you currently in the United States?,Date of Last Arrival,Place of Last Entry (City/State),I-94 Number,I-94 Expiration Date,Visa Used for Entry,Current Status,Place Visa Issued (City/State),Date of Entry,Date of Departure,Visa Type,Have you ever been refused admission at a U.S. Port of Entry?,"If yes, please explain",Have you ever been refused a visa?,"If yes, where and when (mm/dd/yyyy) did you apply for the visa?",Has your U.S. visa ever been cancelled or revoked?,"If yes, please explain (consulate information, date, reason):",Has anyone ever filed an immigrant visa petition for you?,"If yes, who (brother, mother, employer, etc.)?",Petition Type,Name of College/University,Address of University (Street Name and Number),City,State/Province,Zip/Pin Code,Country,Degree Awarded,Field of Study/Major,Month Completed,Year Completed,Add Another Education?,Name of College/University,Address of University (Street Name and Number),City,State/Province,Zip/Pin Code,Country,Degree Awarded,Field of Study/Major,Month Completed,Year Completed,Add Another Education?,Name of College/University,Address of University (Street Name and Number),City,State/Province,Zip/Pin Code,Country,Degree Awarded,Field of Study/Major,Month Completed,Year Completed,I have read this section (1 of 4),Current Employer,Address 1,Address 2,City,State/Province,Zip,Occupation/Job Title,Current Annual Salary,Hours (per week),Employed in Current Position Since,Previous Employer Name,Address 1,Address 2,City,State/Province,Zip,Country,Occupation/Job Title,Employed From,Employed To,Hours (per week),Spouse's Last Name/Surname,Spouse's Given Name(s),Date of Birth,Country of Birth,Is he or she applying for adjustment of status?,Child's Last Name/Surname,Child's Given Name(s),Date of Birth,Country of Birth,Is he or she applying for adjustment of status?,Have you ever been issued a Notice to Appear (NTA)?,"Have you ever been the subject of an exclusion, deportation, or removal proceeding?",Have you ever been denied any immigrant benefit?,Have you ever been a J-1 Exchange Visitor or J-2 Dependent?,Have you ever committed a crime of any kind?,"Have you ever been arrested, cited, charged, or detained for any reason by any law enforcement official?","Have you ever lied about, concealed, or misrepresented any information on an application or petition to obtain a visa, other documentation required for entry into the United States, admission to the United States, or any other kind of immigration benefit?","If you answered “Yes” to any of the above, please provide an explanation in this space:",Name of the employer that you will be working for if your green card is approved.,Would your employer be willing to sponsor you for a green card?,Describe your area of expertise. Please be as specific as possible.,Explain in detail your field of expertise.,"In detail, please explain how your work is unique and original, how it addresses the currently existing problems, and how your research/approach is a better alternative.","Explain how your work would translate to potential significant economic impact or substantially improve area including, but not limited to, business, entrepreneurship, science, technology, culture, health, or education.",Explain how your work is of national (or global) importance.,Explain how you are well positioned to advance the proposed endeavor.,Explain how your work in your field of expertise would be beneficial to the United States.,"In detail, please provide a model or plan for future activities and details of any progress towards achieving the proposed endeavors.",Have you ever been awarded any professional degrees or certifications in your field?,Degree/Certification Name,Issuing Institution,Date Received,Have you ever been a principal investigator or co-principal investigator on any research projects?,Project Title,Role (Principal Investigator / Co-Principal Investigator),Institution/Organization,Start Date,End Date (leave blank if project is still ongoing),Has your work ever been published in any professional journals or publications,Publication / Journal Title,Publisher of the Journal,Date Published,"Have you, or your research, ever been cited in any professional journals or publications?",Citing Author(s),Citing Publication/Journal,Date,Please provide details.,Have you ever been featured or mentioned in any professional or major trade publications or media?,Publication/Outlet Name,Title of Article/Feature,Date,Author (if known),Have you ever been invited to speak at any professional conferences or events?,Event/Conference Name,Topic,Date,Location,"Have you ever been awarded any patents, trademarks, or research grants?",Type (Patent / Trademark / Grant),Title/Number,Issuing Body,Date,Have you ever been recognized by any professional organizations or societies?,Award/Recognition Name,Issuing Organization,Date,Selection Criteria (explain),Have you ever held any leadership roles in your profession or organization?,Role/Title,Organization,Start Date,End Date,Description of Responsibilities,Do you have documentation reflecting feasible plans for financial support (generally applicable for entrepreneurs)?,Please explain.,"Have you received investment from U.S. investors, such as venture capital firms, angel investors, or start-up accelerators, and that the amounts are appropriate to the relevant endeavor?",Please explain.,"Do you have copies of contracts, agreements, or licenses showing the potential impact of your proposed endeavor?",Please explain.,Do you have letters from government agencies or quasi-governmental entities in the United States demonstrating that the person is well positioned to advance the proposed endeavor?,"Do you have evidence that the person has received awards or grants or other indications of relevant non-monetary support (for example, using facilities free of charge) from federal, state, or local government entities with expertise in economic development, research and development, or job creation?",Please explain.,Do the following apply to you? (Select all that apply),Have you ever been awarded any lesser nationally or internationally recognized prizes or awards for excellence in the field of endeavor?,Please provide details.,Are you a member in an association that require outstanding achievements in your field?,Please provide details.,Detailed Description of the Article/Project,Goal of the Article/Project,How the Research Was Conducted,Why the Research Is Important to the Field,Why the Research Was Particularly Challenging,How You Overcame the Challenge,Result,How the Research Was Recognized,Your Role in the Article/Project,Name,Job Title,Organization,Have you ever worked/collaborated with this reference source?,Please explain briefly.,Form Name,Creation Date,Modified Date,Completion Time,Response Html Beta,Response Html,Response Text,Response,Response Url,Resume Email,File List,Unprotected File List,Response Id,Referrer,Ip Address,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/20/2021,1/29/2022,L-1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/20/2021,8/15/2021,L-1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/20/2020,2/15/2021,J-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/10/2020,7/5/2020,H-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/18/2019,12/20/2019,H-1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Jose State University,One Washington Square,Suite 94,San Jose,California,95192,United States,Graduate Lab Research Asistant,9/1/2017,5/15/2019,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bay Area Software Solutions,88 Market Street,,San Jose,California,95113,United States,Software Engineering Intern,6/1/2018,8/20/2018,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infosys Limited,Electronics City,Hosur Road,Bangalore,Karnataka,5601000,India,System Engineer Trainee,7/1/2017,7/20/2017,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tata Consultancy Services,TCS House,Raveline Street,Mumbai,Maharashtra,400001,India,Intern for IT Support,5/1/2016,6/30/2016,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Mumbai,Vidyanagari Marg,Kalina,Mumbai,Maharashtra,400098,India,Research Lab Assistant,7/1/2015,4/30/2017,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reliance Retail Ltd.,Linkin Park roadd,Bandra West,Mumbai,Maharashtra,400050,India,Sales Associate,6/1/2014,5/15/2015,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coffee Cafe Day,Ghatkopar West,,Mumbai,Maharashtra,400086,India,Barista and Cashier,1/10/2013,5/20/2014,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hinduja Global Solutions,Chandivali Farm Road,Andheri East,Mumbai,Maharashtra,400072,India,Customer Support Associate,1/5/2013,6/5/2013,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shree Enterprises,Andheri East,,Mumbai,Maharashtra,400069,India,Data Entry Clerk,6/1/2011,12/20/2012,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharma,Diya,2/18/2020,United States,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharma,Kabir,7/6/2022,India,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kendrick Howell,Jason,4/30/2024,India,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWS Certified Machine Learning – Specialty,Amazon Web Services,3/10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TensorFlow Developer Certificate,Google,9/5/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LSTM-Based Failure Prediction for Manufacturing Equipment,Principal Investigator,Innotech Systems LLC,3/1/2021,6/30/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reducing False-Positive Rates in Predictive Maintenance Systems,Co-Principal Investigator,Innotech Systems LLC,9/1/2020,2/28/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Applied Machine Learning for Time-Series Sensor Data,Co-Principal Investigator,San Jose University,1/10/2019,5/15/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neural Network Approaches to Equipment Degradation Modeling,Principal Investigator,San Jose University,9/1/2018,12/20/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gradient-Boosted Models for Industrial IoT Data Classification,Co-Principal Investigator,Bay Area Software Solutions,6/1/2018,8/20/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reducing False Positives in Predictive Maintenance Using Ensemble Learning,Journal of Applied Machine Learning Research,4/5/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LSTM Networks for Time-Series Failure Prediction in Manufacturing,International Journal of Industrial Data Science,11/20/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A Comparative Study of Gradient-Boosted Models for Equipment Degradation Forecasting,Proceedings of the ACM Conference on Data Mining and Applications,6/15/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J. Alvarez,International Journal of Industrial Data Science,8/22/2023,"Referenced the ensemble learning approach from ""Reducing False Positives in Predictive Maintenance Using Ensemble Learning"" as a foundation for reducing alert fatigue in a semiconductor manufacturing case study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S. Patel, R. Nakamura, C. Chandler",Proceedings of the ACM Conference on Data Mining and Applications,5/9/2024,"Built upon the LSTM-based failure prediction model from ""LSTM Networks for Time-Series Failure Prediction in Manufacturing"" to extend the approach to predictive maintenance in HVAC systems.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACM Conference on Data Mining and Applications,Gradient-Boosted Models for Equipment Degradation Forecasting,6/15/2021,San Jose CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grant,Applied Research Grant for Industrial IoT Predictive Analytics,TechNova Solutions Inc. — Internal R&D Innovation Fund,3/1/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trademark,PredictIQ™ (Anomaly Detection Software Platform),United States Patent and Trademark Office (USPTO),9/15/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Best Paper Award,IEEE International Conference on Industrial Computing,10/12/2023,"Selected by a conference review committee based on technical originality, rigor of methodology, and relevance to industrial applications; evaluated among all accepted conference submissions that year.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Employee Innovation Award,TechNova Solutions Inc.,12/8/2023,Awarded to employees whose internal R&D contributions demonstrated measurable business impact; selection based on quantified downtime-reduction results from pilot deployments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Graduate Research Excellence Award,"San Jose State University, Department of Computer Science",5/18/2019,Given to one graduating Master's student per year based on faculty nomination and evaluation of thesis research quality and contribution to the field.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Student Chapter Vice President,"IEEE Student Branch, San Jose State University",9/1/2018,5/15/2019,Organized monthly technical talks and workshops for graduate students in electrical and computer engineering. Coordinated with faculty advisors to plan an annual research symposium and managed a team of 6 student volunteers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408041723,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Built a recurrent neural network model using LSTM architecture to predict mechanical failures from historical time-series sensor readings.,"To predict equipment failure 24-48 hours in advance, giving maintenance teams enough lead time to intervene before a breakdown.",Trained the model on 18 months of historical sensor and maintenance-log data from Innotech Systems' manufacturing partners.,"Advance failure prediction allows maintenance teams to schedule repairs proactively rather than reactively, minimizing production disruption.","Failure events were rare relative to normal operation, creating a severe class-imbalance problem for model training.",Applied synthetic minority oversampling (SMOTE) and custom loss weighting to improve the model's sensitivity to rare failure events without excessive false positives.,Achieved 87% failure-prediction accuracy with a 36-hour average lead time in validation testing.,Presented findings internally at Innotech Systems and later incorporated into the sensor-fusion publication.,Principal Investigator — sole developer of the model architecture and evaluation methodology.,,,,,,,,,,,,,,,,,,408041723,,
